code,legacy,title,description,image_url,chef
1418,10,酱油虾,白米虾稍微油炸，口感外酥里嫩，再搭配特调的酱油汁，虾鲜味美。,https://static.ak2.co/xc_data/Recipe/037f62072dcaccf41d8d1a27c07815ba.jpg,14
1419,10,海鲜面疙瘩,面疙瘩算是北方的一种美食，一般搭配鲜味十足的海鲜汤，口感饱满好吃！,https://static.ak2.co/xc_data/Recipe/7cd41b28ec1f7a1d9b9fe7ea64df9947.jpg,14
1427,10,豉椒炒花蛤,花蛤鲜美，加上风味特殊的豉椒搭配，可是一道美味的下酒菜哦！,https://static.ak2.co/xc_data/Recipe/b12aeffd9ea5b7dee93527b7de0c6d7a.jpg,14
1437,10,啤酒糊炸鱼配薯角和塔塔酱,老外在吃鱼时首选的是无刺的鱼肉，而炸鱼薯条则是英国人心目中的一道国菜。,https://static.ak2.co/xc_data/Recipe/3838ba505380293d93fb7e1488bb3b8f.jpg,12
1438,10,剁椒鱼头,香辣可口，回味绵长的一道湘菜。,https://static.ak2.co/xc_data/Recipe/7638ef051b3947891cdc9663af5d74f8.jpg,14
1440,10,海鲜叻沙面,这道海鲜叻沙面，颇有椰林树影海风吹的感觉哦！,https://static.ak2.co/xc_data/Recipe/01cf9bbc7983af55391eb28e9e2ed85a.jpg,12
1445,10,冬菜蒸鱼腩,这一道十分美味的家常菜，保留了冬菜的咸鲜以及鱼腩的嫩滑。,https://static.ak2.co/xc_data/Recipe/96b8039af984807f02ddd72e03cb2724.jpg,14
1453,10,辣味番茄酱佐青口贝,打开盖子的那一刻，香气四溢，让人食欲大开。,https://static.ak2.co/xc_data/Recipe/5c063b6bc36822b29eeac7dddede1765.jpg,12
1455,10,香料橄榄油煎虎虾,以香料混合的橄榄油搭配海鲜味道非常好，加之选用口感Q弹的虎虾，更是让人停不了口。,https://static.ak2.co/xc_data/Recipe/8c08178b5a802607ba5dfba31fe38400.jpg,12
1457,10,蒜蓉蒸长寿鱼,口感结实的长寿鱼，搭配味道浓郁的金银蒜，美味简单，很适合在家中制作哦！,https://static.ak2.co/xc_data/Recipe/a7e55ce6bd184e91e19da08b80c23783.jpg,14
1469,10,雪菜春笋炒墨鱼,精细刀工的墨鱼配上开胃的雪菜，还有时鲜春笋，美味十足！,https://static.ak2.co/xc_data/Recipe/51d1f549c768901db53e34ff5c93a89c.jpg,14
1472,10,椒盐九肚鱼,外酥里嫩的九肚鱼，鲜香可口，用作下酒最合适不过了！,https://static.ak2.co/xc_data/Recipe/5a24ad406daa2e4f436e54f46de46b1a.jpg,14
1483,10,鲭鱼味噌煮,鲭鱼和味噌的搭配，混合出地道的日式风味，而且这道小菜下饭也很好吃哦！,https://static.ak2.co/xc_data/Recipe/375cec61ae63f3cb47d8f291f8e71749.jpg,1851
1502,10,松鼠桂鱼,"来一道苏州名菜""松鼠桂鱼""~~",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/hFkwwm5FGr.jpg,14
1509,10,西班牙海鲜饭,西班牙海鲜饭“Paella”，黄灿灿的米粒，加上丰盛的海鲜，不愧为西餐界的名流。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8tMe7Yxzix.jpg,10
1529,10,红烧鲫鱼,红烧鲫鱼皮焦肉嫩，鲜甜美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Fz5eZhypjr.jpg,1105
1548,10,蒜蓉粉丝蒸虾,鲜嫩味美，色泽光艳，营养丰富，老少皆宜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/cRGdj8bJnS.jpg,1114
1604,10,咸肉毛蟹,做法简单，味道鲜香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/RXYmZPNMTT.jpg,1741
1721,10,酒焖蛤蜊,蛤蜊的鲜香细嫩、酒香、黄油的奶香、小红椒的微辣、一点葱香和蒜香，无论视觉还是味觉都蓬荜生辉。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iEm7GtbQp3.jpg,30
1749,10,金蒜青口贝,肉质肥美，奶香浓郁，营养丰富的海中鸡蛋。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/p8SpkdZw7Q.jpg,10
1791,10,糖醋鱼（子鱼）,长江子鱼无细骨，鱼肉香醇而不腻，清蒸后淋糖醋汁既保留了鱼肉的柔嫩，又开胃爽口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/xDxm55JCZ8.jpg,14
1793,10,冬阴功,刷哇滴卡！不用坐飞机刷卡，自己做正宗的异国美食~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5p83FcHpeR.jpg,12
1800,10,低温慢煮龙虾,龙虾的诀窍全在这里了，快来开启龙虾宝典吧~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/axzzy8PXNa.jpg,10
1805,10,海鲜面疙瘩,味道鲜美，简单又方便。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ycD3PnWaGN.jpg,14
1814,10,梭子蟹粉丝煲,梭子蟹价是廉物美的海鲜，上市时节快尝尝鲜吧~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AN5SnPbaNS.jpg,14
1820,10,黄鱼面,"黄鱼入了汤,变成了一碗让人魂牵梦绕的黄鱼面。",https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8jE3c288d6.jpg,14
1835,10,新加坡黑胡椒虾,新加坡风味菜~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/hfQFXX6yfs.jpg,12
1839,10,油炸长尾鳕鱼配塔塔酱,塔塔酱常用来搭配海鲜类的油炸物（炸鱼排或炸虾）。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Fx2scTDNQ7.jpg,2114
1885,10,熏鱼,外焦里嫩，鲜甜可口。,https://static.ak2.co/recipes/DNHBDdZyGT.jpg,14
1887,10,红烧河鳗,味道鲜美，营养丰富。,https://static.ak2.co/recipes/8eH6sdisxW.jpg,14
1896,10,咸菜蒸小黄鱼,黄鱼肉质细嫩，咸菜味道鲜美。,https://static.ak2.co/recipes/2SwMdw4WaX.jpg,14
1899,10,黄飞红花生宫爆三文鱼粒,鱼肉鲜嫩，酸辣可口。,https://static.ak2.co/recipes/XhfiEr3mDR.jpg,14
1910,10,海鲜粉丝锅,香味浓郁，鲜美可口。,https://static.ak2.co/recipes/XmDaKzpZ48.jpg,2570
3189,10,番茄鱼片,既能当汤也能作菜，口感酸甜开胃，鱼片细嫩，清淡鲜美。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wBhR3zE2PP.jpg,109
3329,10,话梅陈皮元宝虾,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/rjwt4fwTSm.jpg,95
87,11,丝绒南瓜汤,有如丝般顺滑的香甜口感。,https://static.ak2.co/recipes/December2017/cover31.jpg,53
106,11,韩式泡菜豆腐,热气腾腾的泡菜锅来啦。,https://static.ak2.co/recipes/December2017/PqP6pgtznF1r2kY9FA5w.jpg,15
124,11,鸡高汤,厨房常备的调鲜小秘密。,https://static.ak2.co/recipes/December2017/ozvKDXHLjax8UB1beygP.jpg,12
125,11,蔬菜高汤,教你利用蔬菜的边角料，做出美味神器。,https://static.ak2.co/recipes/December2017/5URy8OaRWeyhpcNcDgFg.jpg,12
263,11,三文鱼头草菇番茄汤,浓郁鲜美的鱼汤。,https://static.ak2.co/recipes/March2018/ufwIOPmlSF2FagJu7TaW.jpg,685
308,11,腌笃鲜,特选新鲜竹笋，搭配肋排、咸肉等食材，添加自制骨汤，入口鲜美。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ytNRwhPrmk.jpg,52
323,11,古法酸梅汤,炎热夏季不可多得的消暑饮品，冰镇更佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/FSzes4tkfK.jpg,23
407,11,意大利蔬菜汤,在冬日，没有什么能比一道暖汤更可以迅速温暖人心的吧。意大利蔬菜汤，酸中带甜的口感犹如汲取了阳光的味道。用料简单，却更需要主人的精心慢炖，让阳光般的问候由色、香、味散发地淋漓尽致。,https://static.ak2.co/xc_data/Recipe/9541ba3a9e6ace53bde842bb760d5958.jpg,10
415,11,黄豆猪脚汤,家庭餐桌中的经典汤品，口感丰富，补充胶原蛋白。,https://static.ak2.co/xc_data/Recipe/bd1da604cfe456497c8c2e300e5cacda.jpg,1896
568,11,玉米萝卜排骨汤,夏天不喜欢吃太油腻的东西，也很少炖汤了。但是很喜欢这个汤，因为它很清甜，喝下去很舒服，而且又有营养。,https://static.ak2.co/xc_data/Recipe/658e04251f26db8d156cef4d1077e2b6.jpg,2303
595,11,三色丸子汤,不能接受超市速冻丸子的奇怪味道，何不亲自下厨，自制三色丸子汤。不仅可以选择家人喜爱的口味进行搭配，还可均衡营养，加入时令蔬菜，让不喜欢吃蔬菜的孩子也可以大口吃起来！,https://static.ak2.co/xc_data/Recipe/f56ea12851ed4fa63ca2d6613bf7b3c0.jpg,10
865,11,奶油洋葱汤,一道西餐经典浓汤,https://static.ak2.co/recipes/ReNctfbWJh.jpg,502
878,11,马赛海鲜汤,鲜香温暖，配法国面包最佳！,https://static.ak2.co/recipes/k72E7PbWSR.jpg,502
939,11,罗宋汤,微微焦香的气息在汤里非常明显，和牛肉香，番茄的酸香以及洋葱绽发出来的甜香混合在一起，味道层层叠叠，浓郁可口。冬季一定要给自己来一锅。,https://static.ak2.co/xc_data/Recipe/6b11cff6ead30506ac54ae15caf16d1c.jpg,1805
966,11,味噌汤,由大豆发酵而成的味噌，是日本特色的食材，含有丰富的蛋白质、食物纤维等对人体有益的成分，特别是天气转凉后，喝一碗味噌汤暖身又醒胃,https://static.ak2.co/xc_data/Recipe/3fdbf7ca4b225fd54503625b2fd9dda4.jpg,15
968,11,奶油蘑菇汤,奶油蘑菇汤是很多人最早认识和接受的西式汤之一，好吃的奶油蘑菇汤，汤水浓淡适宜，有满满的蘑菇鲜香，通常会加入一些洋葱、鸡肉或其他肉类还有黑胡椒碎提升味道，入口柔滑，口感饱满丰富。,https://static.ak2.co/xc_data/Recipe/75c454bbe2e7be44d6e110d0e5963604.jpg,10
969,11,土豆蛤蜊浓汤,土豆浓汤是美式汤羹类的传统菜品，作为烹饪基础的土豆可与多种应季食材相搭配。在海鲜丰收的季节，加入几个新鲜蛤蜊，娇嫩无比的肉质在烹饪中将其鲜美融入汤中。再来个主菜，足以满意的饱腹一餐。,https://static.ak2.co/xc_data/Recipe/faeb0f53a8435cb5e7a8f61017b339c5.jpg,10
1045,11,大酱汤,一道韩国日常餐桌必不可少的传统菜品。,https://static.ak2.co/recipes/nkHQF8HSrs.jpg,502
1067,11,鱼面汤,润而不腻，清淡可口，弹力十足，口感鲜嫩。,https://static.ak2.co/recipes/yzKMTsBMib.jpg,502
1089,11,芦笋鲍鱼鸡汤,汤要鲜、肉要嫩、蔬菜也得保持有个性的口感，春季的鸡汤就要亮堂堂的味道，掌握好食材烹煮的火候，先后有序，各司其职，不同的食材演好各自的角色，一锅汤汁贯穿其中，喝到美到。,https://static.ak2.co/xc_data/Recipe/8f4f9abdf35f372047a701897f4aff13.jpg,10
1108,11,萝卜羊骨汤,用萝卜与羊骨做成的这道汤，滋补美味，而且冬日里喝一碗，暖喛的很舒服哦！,https://static.ak2.co/xc_data/Recipe/339712d754066832ef57a598352ee04f.jpg,10
1129,11,帝王蟹浓汤,蟹中之王独特鲜甜的口感，让这道汤的滋味浓厚，椰浆也带来了另一番风味。,https://static.ak2.co/xc_data/Recipe/1307a875349b9ac8d50106a326ad9782.jpg,10
1149,11,清汤牛腱公仔面,喝一口，从头暖到脚。,https://static.ak2.co/xc_data/Recipe/bf5b9fe1fe70e456222431fdfc0a2b0f.jpg,974
1162,11,上汤白芦笋,春末夏初，是芦笋的收获季节。一支支拔地而生的芦笋宛如拥有春夏交接时的所有颜色，再与金灿灿的汤色搭配，满满的阳光与绿意，静等夏天的到来。,https://static.ak2.co/xc_data/Recipe/7e7984c033f89d795f70c26cc2d6b966.jpg,974
1163,11,白芦笋浓汤,美式汤羹类的传统菜品，再来个主菜，足以满意的饱腹一餐。,https://static.ak2.co/xc_data/Recipe/0007d9a51711acfd179d6364d2c46d47.jpg,974
1183,11,蔬菜汤,只用蔬菜，不用荤腥，熬出健康鲜香的素高汤。,https://static.ak2.co/xc_data/Recipe/04b508a385622683b61ca8d46450fbbf.jpg,1309
1185,11,山药排骨汤,这款汤口味咸鲜，可补肾养血，增强免疫力，营养价值丰富。,https://static.ak2.co/xc_data/Recipe/800db2cd5fcb755e5b72d2234d6dbd21.jpg,1452
1191,11,茄香蔬菜汤,酸中带甜的口感犹如汲取了阳光的味道。用料简单，却更需要主人的精心慢炖，让阳光般的问候由色、香、味散发地淋漓尽致。,https://static.ak2.co/xc_data/Recipe/1d943f196cf45f05ce3f0e138b4fea25.jpg,974
1195,11,滋补老鸭汤,口味咸鲜，可滋阴除湿，增强免疫力，营养价值丰富。,https://static.ak2.co/xc_data/Recipe/20e74c14cd00b7ccc92ffea45999ace0.jpg,139
1208,11,红糖红豆薏米银耳汤,养颜祛湿的汤水,https://static.ak2.co/xc_data/Recipe/adf9c672e54515cef3fde5de32496018.jpg,974
1209,11,红糖莲子薏仁汤,美容养颜的简单小甜汤。,https://static.ak2.co/xc_data/Recipe/62971000988a7631ac14a62f80825731.jpg,1206
1216,11,薏仁芦笋炖鸡,一道用鸡翅炖的清口鸡汤。,https://static.ak2.co/xc_data/Recipe/2016680be956a6a287556f801c51f9ec.jpg,1605
1233,11,瑶柱冬茸羹,虽是普通的冬瓜，经细心烹制，便是一款上档次的精美佳肴！制法虽很简单，但味道却十分鲜美!,https://static.ak2.co/xc_data/Recipe/a0c602756c9ac9b37916db3269fdb3a4.jpg,14
1247,11,成都酸辣汤,没胃口，来碗酸辣汤吧~,https://static.ak2.co/xc_data/Recipe/652a16de5760a5db5e4bc792c3a77fac.jpg,14
1253,11,菌菇汤,俗话说“冬吃萝卜，夏吃姜，一年四季喝菌汤”，可见菌汤的养生功效由来已久。,https://static.ak2.co/xc_data/Recipe/6fb8d39e8c93dffe569f3d70e50607ad.jpg,14
1287,11,黑豆木耳鸡汤,黄灿灿的鸡汤，糯糯的木耳，香喷喷好吃看得见！,https://static.ak2.co/xc_data/Recipe/092885dbfb9237bc4feadbd4da4cb553.jpg,974
1303,11,荠菜黄鱼羹,鱼肉鲜嫩，荠菜清香，鲜、香、嫩、滑为一体，特别适合老人和孩子食用。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AQFdk4h2HB.jpg,14
1308,11,养生菌菇汤,在微带寒意的初春或是寒风凛冽的隆冬喝一碗菌汤，既暖了身体，又可以保养容颜。,https://static.ak2.co/xc_data/Recipe/35aaa93b5e1fccaca264e2661c412925.jpg,502
1319,11,擂沙汤圆,将带馅汤圆煮熟，外滚豆沙而成，其特点是形美色艳，豆香宜人。,https://static.ak2.co/xc_data/Recipe/b77117e859bce954a4ca5296188c2a8a.jpg,974
1324,11,蟹黄白玉羹,有了蟹粉，平淡的豆腐立马变得滋味丰满起来。,https://static.ak2.co/xc_data/Recipe/8fa67b47cec1b75f9df310e6bf536fb9.jpg,14
1347,11,野竹荪炖鸽子汤,这碗营养美味的鸽子汤，真的鲜美极了！,https://static.ak2.co/xc_data/Recipe/3b694dc886d5fc0a4c337424d3a26258.jpg,14
1357,11,金汤野米煨鲜鲍,这道菜口感细滑，野米十分有嚼劲，它吸收鸡汤的鲜味后，更加勾起食欲。,https://static.ak2.co/xc_data/Recipe/a64565d955a9b6de623cf0316ada5f43.jpg,14
1367,11,养身米汤,健康养身味道好。,https://static.ak2.co/xc_data/Recipe/b5cc81ceac8b1bb841eaf5c9d42c625a.jpg,14
1400,11,香葱土豆汤,浓郁美味的香葱土豆汤，细腻顺滑，不知道你喜欢吗？,https://static.ak2.co/xc_data/Recipe/e3cafbd09f0f446f737959923b282763.jpg,10
1406,11,红豆沙汤圆,汤团纯白细韧，汤清味香，豆沙馅甜润可口。,https://static.ak2.co/xc_data/Recipe/296f91511dc96b59a4d599cd5f4fe4d1.jpg,974
1425,11,奶油玉米浓汤,这道浓汤非常经典，细腻浓郁的滋味，简单又美味。,https://static.ak2.co/recipes/d5BrkfQBcW.jpg,12
1486,11,燕皮大汤黄鱼,燕皮是用精肉配上淀粉制作而成，馅料为黄鱼肉，形似纸状，洁白光滑细润，非常爽口，再以黄鱼雪菜作底汤，鲜上加鲜！,https://static.ak2.co/xc_data/Recipe/2105fc650c740ff9d281858b84ae7991.jpg,14
1504,11,西班牙番茄冷汤,西班牙冷汤，西班牙人叫它为Gazpacho。源于西班牙南部的安达卢西亚，是西班牙炎热地区夏天常见的凉菜，大多作为正餐食用的前菜。,https://static.ak2.co/xc_data/Recipe/e806556b8531789df1bcc069bfea6dcf.jpg,12
1514,11,清炖鸽子汤,味道鲜美，营养价值丰富。,https://static.ak2.co/recipes/bePPdZQJH7.jpg,502
1541,11,雪菜黄鱼汤,汤汁奶白鲜洁，鱼肉鲜嫩，雪菜鲜脆爽口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/J6JD8SjMAr.jpg,1190
1547,11,丝瓜蛋汤,丝瓜汤清热凉血、养心宁神、清热通络、减肥适用。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Why5xM8QYP.jpg,1206
1583,11,扁尖冬瓜番茄小排汤,夏日解暑常备汤品！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/73QTeYjEbR.jpg,1444
1635,11,小鸡炖蘑菇,榛蘑衬托出鸡肉的鲜香，粉条滑爽而绵实。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/bnDzzs6rmb.jpg,1517
1644,11,板栗龙骨汤,营养丰富，汤汁鲜美、清甜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/eWnFP87FXQ.jpg,1523
1710,11,意式蔬菜汤,经过认真对待的蔬菜滋味，你一定会喜欢的~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/jQi4iM2YFE.jpg,10
1730,11,金银蛋上汤西兰花,金银蛋真是个好彩头，再家常不过的食材混搭后很是惊艳呢。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/pHyKzCWdSD.jpg,2088
1750,11,味噌汤,味噌，又称面豉酱，以黄豆为主原料，加入盐及不同的种麴发酵而成。在日本，味噌是最受欢迎的调味料，天气转凉时喝味噌汤还可暖身醒胃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/kai3C5RFbt.jpg,15
1798,11,清炖蒜子牛腱,清炖牛腱肉口感清爽软嫩，一大锅炖煮更够味，不用担心炖好的牛肉一次吃不完，可以进行多种变化吃法。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CdcsPhaaDr.jpg,2024
1837,11,竹荪排骨汤,竹荪松脆鲜美，汤清香味美。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/k4F7HaTfM2.jpg,14
2046,11,韩式大酱汤,韩国上至总统下至平民百姓，日常餐桌必不可少的传统菜品,https://static.ak2.co/recipes/tXkffbFpQG.jpg,12
2522,11,酸汤肥牛,金针菇、肥牛搭配黄灯笼辣椒酱，有荤有素，酸辣开胃。想要心甘情愿的消灭大碗米饭，就来上一锅滋滋冒着油花、酸辣可口的川式味道吧。,https://static.ak2.co/recipes/KkY5JpwzBN.jpg,14
3003,11,丝绒南瓜汤,有如丝般顺滑的香甜口感。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/December2017/cover31.jpg,502
3019,11,酸汤肥牛,金针菇、肥牛搭配黄灯笼辣椒酱，有荤有素，酸辣开胃。想要心甘情愿的消灭大碗米饭，就来上一锅滋滋冒着油花、酸辣可口的川式味道吧。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KkY5JpwzBN.jpg,502
3151,11,上汤菠菜,菠菜嫩口，搭配咸蛋和皮蛋独有的味道，入口清爽鲜香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KH8edGJFXE.jpg,14
3187,11,酸汤饺子,具有年代感的风味小吃，汤底酸辣开胃，饺子皮韧馅香，很受欢迎的面点。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/7NWeakQrFC.jpg,2045
3303,11,金汤牛蛙,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/SEmtC4re7w.jpg,1452
34,12,酸辣土豆丝,好吃易做的酸辣土豆丝~,https://static.ak2.co/recipes/January2018/9enyPxnryH7P4sAW4dqj.jpg,108
207,12,蜜汁素鸡,醇香的蜜汁包裹弹嫩的素鸡。,https://static.ak2.co/recipes/March2018/613ROq0ywT528b3tVbAH.jpg,52
218,12,香菇素素,美味菌菇快手菜。,https://static.ak2.co/recipes/March2018/2xPNWQrj2qIPqJNXVgWV.jpg,52
372,12,荠菜豆腐羹,荠菜鲜香，豆腐滑嫩。,https://static.ak2.co/recipes/hWCDKTnEtS.jpg,502
399,12,鸳鸯双菇,两种菇类，不一样的口感、同样的美味，加上豆苗鲜嫩滋味，无论是下酒还是过饭都再好不过了。,https://static.ak2.co/xc_data/Recipe/89c276ebe94982aeacbdabce7b1b121c.jpg,1896
410,12,黄金上汤芦笋,春末夏初，是芦笋的收获季节。一支支拔地而生的芦笋宛如拥有春夏交接时的所有颜色，由老根处的淡白到芽绿，由新鲜脆嫩的薄荷绿再到郁郁葱葱的墨绿，再与金灿灿的汤色搭配，满满的阳光与绿意，静等夏天的到来。,https://static.ak2.co/xc_data/Recipe/ab83e9cea74e2200926934c74059bb61.jpg,10
